date,rating,review_text,product
"Apr 19, 2021",5,This is gorgeous! I love it and it was made beautifully. My sister is going to love it! Thank you! My expectations were met and then some. Received in less than a week!,"Personalized Hummingbird Cremation Jewelry for Ashes,Ashes Holder for Men Women,Urn Necklace for Ashes,Cremation Necklace Brother A5-A86"
"Apr 19, 2021",5,The item was given as a gift . He liked it but it was smaller than we thought. It only gives just a little drop of the ashes . It would be nice to be able to put more inside.,Personalized Music Note Cremation Jewelry • Urn Necklace • Custom Pet Urn Memorial Jewelry • Ashes Necklace • With Free Funnel Kit • A102
"Apr 19, 2021",5,The necklace was just like the picture. It is gorgeous place to put some of my mother’s ashes. She loved hummingbirds. I ordered it on Wednesday and got it on Monday. I even got a small funnel to help.,"Personalized Hummingbird Cremation Jewelry for Ashes,Ashes Holder for Men Women,Urn Necklace for Ashes,Cremation Necklace Brother A5-A86"
"Apr 19, 2021",5,,Personalized Vintage Teardrop Cremation Jewelry • Custom Pet Urn Necklace Memorial Jewelry • Ashes Necklace • With Free Funnel Kit •A122-123
"Apr 19, 2021",4,,"Actual Handwriting Gift Heart Necklace, Memorial Signature Necklace,Personalized Heart Necklace,Engraved,Custom Heart Necklace PJ14-15-16"
"Apr 19, 2021",5,The necklace is so good and great quality. Thank you so much! I can’t wait to have my grandpa so close to my heart❤️,"Crescent Moon Cremation Jewelry for Ashes, Ashes Holder for Men Women, Urn Necklace for Ashes, Cremation Necklace Dad Mom Baby Son A23-24"
"Apr 18, 2021",5,Ida was extremely nice & very helpful in responding to all my questions. My necklaces came very quickly & are easy to use. Very thankful for these pieces.,"Vintage White Pearl Silver Gold Cremation Jewelry for Ashes,Ashes Holder for Women,Urn Necklace for Ashes, Cremation Necklace Mom SisterA3-4"
"Apr 18, 2021",5,In love with it!! Fast shipping!!,Personalized Cross Urn Cremation Jewelry for Ashes • Ashes Necklace for Men •Urn Necklace for Ashes • With Free Funnel Kit and Bag • A52-152
"Apr 18, 2021",5,"Beautiful and the details, the material is really nice!!",Personalized Butterfly Locket Urn Necklace For Human Ashes •Custom Pet Urn Memorial Jewelry • Cremation Jewelry •Free Funnel Kit •A57-58-136
"Apr 9, 2021",5,"These are absolutely beautiful.  I bought 4 for me and my brothers. They were so nice that I got another for my best friend. 
I emailed Ida about the length of the necklaces and she gave me more options that worked better for me.  Perfect tribute for my mom.",Personalized Cremation Jewelry for Ashes • Urn Necklace For Human Ashes • Custom Pet Urn Necklace •  With Free Funnel Kit • A14-15
"Apr 9, 2021",5,Honestly bigger than I expected and I’m happy about it ❤️ perfect to wear on my wedding day / gift for my sister to have a piece of our loved one with us ❤️✨,"Vintage White Pearl Silver Gold Cremation Jewelry for Ashes,Ashes Holder for Women,Urn Necklace for Ashes, Cremation Necklace Mom SisterA3-4"
"Apr 8, 2021",5,Beautiful I love it so much,Personalized Music Note Cremation Jewelry • Urn Necklace • Custom Pet Urn Memorial Jewelry • Ashes Necklace • With Free Funnel Kit • A102
"Apr 8, 2021",5,Very nice necklace. My kids loved them,Personalized Cross Urn Cremation Jewelry for Ashes • Ashes Necklace for Men • Urn Necklace for Ashes • With Free Funnel Kit and Bag • A52
"Apr 8, 2021",5,Fast shipping and very pleased with the product,Personalized Vintage Teardrop Cremation Jewelry • Custom Pet Urn Necklace Memorial Jewelry • Ashes Necklace • With Free Funnel Kit •A122-123
"Apr 8, 2021",5,Was perfect thank you!,"Vintage White Pearl Silver Gold Cremation Jewelry for Ashes,Ashes Holder for Women,Urn Necklace for Ashes, Cremation Necklace Mom SisterA3-4"
"Apr 7, 2021",5,"Fast shipping and lovely product, thanks!","Personalized Blue,Red,White Stone Cylinder Cremation Jewelry for Ashes,Ashes Holder for Men,Urn Necklace for Ashes,Cremation Necklace Dad 49"
"Apr 7, 2021",5,My stepmom loved it ❤️,Personalized North Star Urn Necklace For Human Ashes • Custom Pet Urn • Pet Memorial Jewelry •  Cremation Jewelry • With Free Funnel Kit A92
"Apr 7, 2021",5,"This necklace is beautiful.  Delivery was very fast as well. My mother will always be with me.
Thank you Ida :)","Personalized Guardian Angel Wing Cremation Jewelry for Ashes, Ashes Holder for Women, Urn Necklace for Ashes, Cremation Necklace A81-124-125"
"Apr 7, 2021",3,the clasp is not tight.,"Personalized Anatomical Heart Cremation Necklace for Ashes,Urn Necklace for Ashes,Cremation Pendant, Ashes Necklace, Cremation Jewelry  A109"
"Apr 7, 2021",5,,"Crescent Moon Cremation Jewelry for Ashes, Ashes Holder for Men Women, Urn Necklace for Ashes, Cremation Necklace Dad Mom Baby Son A23-24"
"Apr 7, 2021",5,,"Blue,Red,White Stone Cylinder Cremation Jewelry for Ashes,Ashes Holder for Men,Urn Necklace for Ashes,Cremation Necklace Dad Grandpa Son A49"
"Apr 7, 2021",5,Nicer than what it looks on the computer. My friend loved it!,"Personalized Hummingbird Cremation Jewelry for Ashes,Ashes Holder for Men Women,Urn Necklace for Ashes,Cremation Necklace Brother A5-A86"
"Apr 6, 2021",5,This is a very beautiful necklace. Now my mom can go everywhere with me. I'm so happy with my purchase.,Personalized Hourglass Cremation Jewelry • Urn Necklace •Custom Pet Urn Memorial Jewelry •Ashes Necklace •With Free Funnel Kit • A59-120-143
"Mar 27, 2021",3,the bracelet has broken already. disappointed.,"Cremation Jewelry for Human Ashes, Ashes Bracelet for Men, Urn Bracelet for Ashes, Cremation Bracelet Dad Mom BR11"
"Mar 27, 2021",5,I accidentally typed the wrong date but then necklace was still wonderful.,Personalized Cross Cremation Jewelry • Cross Urn Necklace for Men • Custom Ashes Necklace • With Free Funnel Kit and Bag • A55-121
"Mar 27, 2021",5,Amazing job on the engraving! Great quality and fast shipping. Thanks so much!,"Crescent Moon Cremation Jewelry for Ashes, Ashes Holder for Men Women, Urn Necklace for Ashes, Cremation Necklace Dad Mom Baby Son A23-24"
"Mar 26, 2021",5,"Saved the day! When I forgot to add personalization to the urn necklace my 15 year old daughter picked out for her dog, the seller was very quick to help us out! She got an engraved bar charm mailed out to us the very next day! They care a lot about their customers!!!! Thank you!",Engraving Fee
"Mar 26, 2021",5,"Our husky passed away very recently, and my 15 year daughter was devastated. She had such a strong bond with him. She requested to keep of his ashes, so we searched for the perfect urn necklace. She had a very specific idea of what she wanted. After finding an urn that complemented her husky charm, she was happy. However I forgot to add the personalization. I really wanted her necklace to be perfect so I emailed the seller and asked if we could order the engraved bar separately. They were very kind and quick to get it shipped out to us. They shipped it out very next day! It arrived in just a couple days, and my daughter couldn’t be happier with the end result. Thank you so much! I highly recommend this seller!","Blue,Red,White Stone Cylinder Cremation Jewelry for Ashes,Ashes Holder for Men,Urn Necklace for Ashes,Cremation Necklace Dad Grandpa Son A49"
"Mar 26, 2021",5,,Personalized Infinity Cremation Jewelry • Urn Necklace • Custom Pet Urn Memorial Jewelry • Ashes Necklace • With Free Funnel Kit • A74
"Mar 26, 2021",4,,Personalized Eternity Cremation Jewelry for Ashes • Urn Necklace for Ashes • Ashes Necklace • Cremation Necklace • With Free Funnel Kit A8-9
"Mar 26, 2021",5,"Super fast shipping, great communication,, thx",Personalized Guitar Urn Necklace • Cremation Jewelry for Ashes • Custom Musician Memorial Necklace • With Free Funnel Kit • A11
"Mar 26, 2021",5,,Engraving Charm Plaque Tag Add On
"Mar 26, 2021",5,,Birthstone Charm Add On
"Mar 26, 2021",5,,Personalized Music Note Cremation Jewelry • Urn Necklace • Custom Pet Urn Memorial Jewelry • Ashes Necklace • With Free Funnel Kit • A102
"Mar 26, 2021",5,This necklace is so much better quality that I could have ever imagined. I can’t wait to put my fathers ashes in this and hold him close to me every day 💕,"Crescent Moon Cremation Jewelry for Ashes, Ashes Holder for Men Women, Urn Necklace for Ashes, Cremation Necklace Dad Mom Baby Son A23-24"
"Mar 26, 2021",5,Beautiful and came fast. I love it.,Personalized Lotus Locket Necklace Cremation Jewelry • Personalized Urn Necklace • Pet Urn Ashes Necklace • Free Funnel Kit • A71-72-73
"Mar 26, 2021",5,"Absolutely beautiful, I bought this for my father to hold the ashes of my 28 year old brother who was taken from us to soon due to a life long medical battle. This is breath taking and exactly what my father wanted, it honor’s my brother’s memory beautifully! Thank you",Personalized Cross Urn Cremation Jewelry for Ashes • Ashes Necklace for Men • Urn Necklace for Ashes • With Free Funnel Kit and Bag • A52
"Mar 10, 2021",5,,Personalized Cross Cremation Jewelry for Men and Women • Urn Necklace • Ashes Necklace • With Free Funnel Kit and Bag • A53-119
"Mar 10, 2021",5,I got the necklace made for my Fiancé whose brother passed away in Nov. It is perfect! Shipped on time and even came faster than I thought it would. Thank you so much.,Personalized Cross Cremation Jewelry for Men and Women • Urn Necklace • Ashes Necklace • With Free Funnel Kit and Bag •  A56
"Mar 10, 2021",5,,"Crescent Moon Cremation Jewelry for Ashes, Ashes Holder for Men Women, Urn Necklace for Ashes, Cremation Necklace Dad Mom Baby Son A23-24"
"Mar 9, 2021",5,,"Blue,Red,White Stone Cylinder Cremation Jewelry for Ashes,Ashes Holder for Men,Urn Necklace for Ashes,Cremation Necklace Dad Grandpa Son A49"
"Mar 9, 2021",4,,"Little Heart Necklace Cremation Jewelry for Ashes, Ashes Holder for Women, Urn Necklace for Ashes,Cremation Necklace Dad Mom Son A66-67-68"
"Mar 9, 2021",5,"It's a nice sized pendant.  It doesn't hold a lot of ashes if you're looking for quantity. I wasn't, so I love it. The amount that can be engraved is limited by the available surface area but it is still perfectly done.",Personalized Turtle Cremation Jewelry • Urn Necklace • Custom Pet Urn Memorial Jewelry • Ashes Necklace • With Free Funnel Kit and Bag • A50
"Mar 9, 2021",5,"I shipped this directly to my friend who lost her sister, she said it was perfect 💜",Personalized Cremation Jewelry for Ashes • Urn Necklace For Human Ashes • Custom Pet Urn Necklace •  With Free Funnel Kit • A14-15
"Mar 9, 2021",5,This lotus locket lets me continue to walk with my fur angel Roxy Boxy in my life’s journey. I miss her...the loss is still fresh. Thank you for making it possible to have her spirit with mine always. God Bless and Keep you always.,Personalized Lotus Locket Necklace Cremation Jewelry • Personalized Urn Necklace • Pet Urn Ashes Necklace • Free Funnel Kit • A71-72-73
"Mar 8, 2021",5,I can’t thank you enough for getting this perfect item to me so quickly.  It’s a great keepsake! 🙏🏻 Thank you!,Personalized Hammer Cremation Jewelry • Urn Necklace • Custom Pet Urn Memorial Jewelry • Ashes Necklace • With Free Funnel Kit & Bag • A100
"Mar 8, 2021",5,Gorgeous necklace and well made! Just didn't receive the funnel kit. oh well I'll have to improvise!!,Personalized Teardrop Cremation Jewelry for Ashes  • Custom Pet Urn Memorial Necklace •  Cremation Jewelry • With Free Funnel Kit • A12
"Mar 8, 2021",5,,"Blue,Red,White Stone Cylinder Cremation Jewelry for Ashes,Ashes Holder for Men,Urn Necklace for Ashes,Cremation Necklace Dad Grandpa Son A49"
"Mar 7, 2021",5,,"Cremation Jewelry for Human Ashes, Ashes Bracelet for Men,Christmas in Heaven, Urn Bracelet for Ashes, Cremation Bracelet Dad Mom BR5-6-7"
"Mar 7, 2021",5,,"Guardian Angel Wing Cremation Jewelry for Ashes, Ashes Holder for Women, Urn Necklace for Ashes, Cremation Necklace Dad Mom Baby A81-124-125"
"Mar 7, 2021",5,Got for my sister in law to remember her brother mt honey,"Hummingbird Cremation Jewelry for Ashes,Ashes Holder for Men Women,Urn Necklace for Ashes,Cremation Necklace Brother Sister A5-A86"
"Feb 15, 2021",5,,"Crescent Moon Cremation Jewelry for Ashes, Ashes Holder for Men Women, Urn Necklace for Ashes, Cremation Necklace Dad Mom Baby Son A23-24"
"Feb 15, 2021",5,Very fast shipping I received it right on time to be able to give it to the funeral home to fill. Thanks!,"Crescent Moon Cremation Jewelry for Ashes, Ashes Holder for Men Women, Urn Necklace for Ashes, Cremation Necklace Dad Mom Baby Son A23-24"
"Feb 15, 2021",5,I ordered rose gold and got gold. I contacted seller threw email and have never been contacted back,Personalized Butterfly Locket Urn Necklace For Human Ashes • Custom Pet Urn Memorial Jewelry • Cremation Jewelry • Free Funnel Kit • A57-58
"Feb 14, 2021",5,,Personalized North Star Urn Necklace For Human Ashes • Custom Pet Urn • Pet Memorial Jewelry •  Cremation Jewelry • With Free Funnel Kit A92
"Feb 14, 2021",5,beautiful quality with a good chain,Personalized Cremation Jewelry for Ashes • Urn Necklace For Human Ashes • Custom Pet Urn Necklace •  With Free Funnel Kit • A14-15
"Feb 14, 2021",5,"Amazing product and customer service during a difficult time, will definitely buy something from her again","Lotus Locket Rose Cremation Jewelry for Ashes, Ashes Holder for Men Women, Urn Necklace for Ashes,Cremation Necklace Dad Mom Sister Son A70"
"Feb 14, 2021",5,"Beautiful and perfect for my needs. Had minor issue with chain, but seller took care of it easily and promptly. Love having my sweetie close to my heart.","Blue,Red,White Stone Cylinder Cremation Jewelry for Ashes,Ashes Holder for Men,Urn Necklace for Ashes,Cremation Necklace Dad Grandpa Son A49"
"Feb 13, 2021",5,Was exactly what I expected and my sister loves it! My sister picked for our fathers ashes and she found it perfect. The size is comfortable and the delivery was on time!,Personalized Butterfly Locket Urn Necklace For Human Ashes • Custom Pet Urn Memorial Jewelry • Cremation Jewelry • Free Funnel Kit • A57-58
"Feb 13, 2021",5,This is a beautiful piece!  I'm very pleased with the quality of both the piece itself and the elegant engraving...  It is a piece I think is truly worthy of a lost loved one.,Personalized Cremation Jewelry for Ashes • Urn Necklace For Human Ashes • Custom Pet Urn Necklace •  With Free Funnel Kit • A14-15
"Feb 12, 2021",5,,"Birthstone for Cremation Necklace, Jewelry Ashes Keepsakes"
"Feb 12, 2021",5,"The lotus locket is beautiful!! It was a little bigger than I expected, but I didn't read the item description. I had mine engraved and it was engraved and shipped the same day that I placed the order. So shipping is super fast and it is really a lovely keepsake for your loved ones ashes",Personalized Lotus Locket Necklace Cremation Jewelry • Personalized Urn Necklace • Pet Urn Ashes Necklace • Free Funnel Kit • A71-72-73
"Feb 12, 2021",5,Really fast shipping! the pendant urn is high quality. I will be putting my father's ashes in and keeping him close to my heart forever!,"Fish Hook Necklace Cremation for Ashes, Urn Necklace for Ashes, Cremation Pendant, Ashes Necklace, Cremation Jewelry Dad Son Grandpa A115"
"Feb 12, 2021",5,,Persoanlized Heart Bracelet Cremation Jewelry for Human Ashes • Urn Bracelet for Ashes • Cremation Bracelet • BR1-2
"Feb 11, 2021",5,,"Circle of Life Eternity  Cremation Jewelry for Ashes, Ashes Holder for Men Women, Urn Necklace for Ashes, Cremation Necklace Mom Dad A47-48"
"Jan 28, 2021",5,"Shipped fast and they have amazing communication skills. Quality product,  would purchase again from here.","North Star Cremation Jewelry for Ashes,Ashes Holder for Men Women, Urn Necklace for Ashes,Cremation Necklace Dad Mom Baby Brother Sister A92"
"Jan 28, 2021",3,"The urn itself is beautiful however in the picture when you order the chain is gold, that’s not how it came however, the chain instead was silver, a little disappointed","Butterfly Locket Crystal Cremation Jewelry for Ashes,Ashes Holder for Women, Urn Necklace for Ashes, Cremation Necklace Mom Dad Wife A57-58"
"Jan 28, 2021",5,Absolutely love! Not too big or small.,"Vintage White Pearl Silver Gold Cremation Jewelry for Ashes,Ashes Holder for Women,Urn Necklace for Ashes, Cremation Necklace Mom SisterA3-4"
"Jan 28, 2021",5,,"Baseball Cremation Jewelry for Ashes,Ashes Holder for Men,Urn Necklace for Ashes,Cremation Necklace Dad Kid Husband Grandpa Son Grandson A30"
"Jan 28, 2021",5,"Great quality, stays closed very firmly","Mini Star Cremation Jewelry for Ashes, Ashes Holder for Men Women, Urn Necklace for Ashes,Cremation Necklace Dad Mom Baby Sister Grandpa A32"
"Jan 28, 2021",5,,"Music Note Cremation Jewelry for Ashes, Cremation Necklace for Women, Urn Necklace for Ashes, Ashes Necklace Dad Mom Baby Son Brother A102"
"Jan 28, 2021",5,,"Gold Hourglass Cremation Necklace for Ashes, Urn Necklace for Ashes, Cremation Pendant, Ashes Necklace, Cremation Jewelry Dad Mom Son A116"
"Jan 27, 2021",5,,"Crescent Moon Cremation Jewelry for Ashes, Ashes Holder for Men Women, Urn Necklace for Ashes, Cremation Necklace Dad Mom Baby Son A23-24"
"Jan 27, 2021",5,,"Birthstone for Cremation Necklace, Jewelry Ashes Keepsakes"
"Jan 27, 2021",5,Everything we wanted and super fast shipping❤️,"Cross Cremation Jewelry for Ashes, Ashes Holder for Men,Urn Necklace for Ashes,Cremation Necklace Dad Mom Son Brother Grandpa A55-121"
"Jan 27, 2021",5,Love it will order again,"Cross Cremation Jewelry for Ashes, Ashes Holder for Men,Urn Necklace for Ashes,Cremation Necklace Dad Mom Son Brother Grandpa A55-121"
"Jan 26, 2021",5,,"Blue,Red,White Stone Cylinder Cremation Jewelry for Ashes,Ashes Holder for Men,Urn Necklace for Ashes,Cremation Necklace Dad Grandpa Son A49"
"Jan 26, 2021",5,,"Blue,Red,White Stone Cylinder Cremation Jewelry for Ashes,Ashes Holder for Men,Urn Necklace for Ashes,Cremation Necklace Dad Grandpa Son A49"
"Jan 26, 2021",5,This item was perfect. Shipped very quickly. Thank you!,"Blue,Red,White Stone Cylinder Cremation Jewelry for Ashes,Ashes Holder for Men,Urn Necklace for Ashes,Cremation Necklace Dad Grandpa Son A49"
"Jan 28, 2021",5,"Shipped fast and they have amazing communication skills. Quality product,  would purchase again from here.","North Star Cremation Jewelry for Ashes,Ashes Holder for Men Women, Urn Necklace for Ashes,Cremation Necklace Dad Mom Baby Brother Sister A92"
"Jan 28, 2021",3,"The urn itself is beautiful however in the picture when you order the chain is gold, that’s not how it came however, the chain instead was silver, a little disappointed","Butterfly Locket Crystal Cremation Jewelry for Ashes,Ashes Holder for Women, Urn Necklace for Ashes, Cremation Necklace Mom Dad Wife A57-58"
"Jan 28, 2021",5,Absolutely love! Not too big or small.,"Vintage White Pearl Silver Gold Cremation Jewelry for Ashes,Ashes Holder for Women,Urn Necklace for Ashes, Cremation Necklace Mom SisterA3-4"
"Jan 28, 2021",5,,"Baseball Cremation Jewelry for Ashes,Ashes Holder for Men,Urn Necklace for Ashes,Cremation Necklace Dad Kid Husband Grandpa Son Grandson A30"
"Jan 28, 2021",5,"Great quality, stays closed very firmly","Mini Star Cremation Jewelry for Ashes, Ashes Holder for Men Women, Urn Necklace for Ashes,Cremation Necklace Dad Mom Baby Sister Grandpa A32"
"Jan 28, 2021",5,,"Music Note Cremation Jewelry for Ashes, Cremation Necklace for Women, Urn Necklace for Ashes, Ashes Necklace Dad Mom Baby Son Brother A102"
"Jan 28, 2021",5,,"Gold Hourglass Cremation Necklace for Ashes, Urn Necklace for Ashes, Cremation Pendant, Ashes Necklace, Cremation Jewelry Dad Mom Son A116"
"Jan 27, 2021",5,,"Crescent Moon Cremation Jewelry for Ashes, Ashes Holder for Men Women, Urn Necklace for Ashes, Cremation Necklace Dad Mom Baby Son A23-24"
"Jan 27, 2021",5,,"Birthstone for Cremation Necklace, Jewelry Ashes Keepsakes"
"Jan 27, 2021",5,Everything we wanted and super fast shipping❤️,"Cross Cremation Jewelry for Ashes, Ashes Holder for Men,Urn Necklace for Ashes,Cremation Necklace Dad Mom Son Brother Grandpa A55-121"
"Jan 27, 2021",5,Love it will order again,"Cross Cremation Jewelry for Ashes, Ashes Holder for Men,Urn Necklace for Ashes,Cremation Necklace Dad Mom Son Brother Grandpa A55-121"
"Jan 26, 2021",5,,"Blue,Red,White Stone Cylinder Cremation Jewelry for Ashes,Ashes Holder for Men,Urn Necklace for Ashes,Cremation Necklace Dad Grandpa Son A49"
"Jan 26, 2021",5,,"Blue,Red,White Stone Cylinder Cremation Jewelry for Ashes,Ashes Holder for Men,Urn Necklace for Ashes,Cremation Necklace Dad Grandpa Son A49"
"Jan 26, 2021",5,This item was perfect. Shipped very quickly. Thank you!,"Blue,Red,White Stone Cylinder Cremation Jewelry for Ashes,Ashes Holder for Men,Urn Necklace for Ashes,Cremation Necklace Dad Grandpa Son A49"
"Dec 21, 2020",5,Very pretty I know hes going to love it,"Cross Urn Cremation Jewelry for Ashes, Ashes Holder for Men,Urn Necklace for Ashes,Cremation Necklace Mom Dad Wife Daughter Son Grandson A52"
"Dec 20, 2020",5,,"Crescent Moon Cremation Jewelry for Ashes, Ashes Holder for Men Women, Urn Necklace for Ashes, Cremation Necklace Dad Mom Baby Son A23-24"
"Dec 20, 2020",5,It is absolutely even more stunning in person. It’s such a lovely piece and I have a bit of my mum and dad with me everywhere I go. It was easy to follow the instructions and seal them in. Thank you so so much for everything!,"Crescent Moon Cremation Jewelry for Ashes, Ashes Holder for Men Women, Urn Necklace for Ashes, Cremation Necklace Dad Mom Baby Son A23-24"
"Dec 19, 2020",5,,"Circle of Life Eternity Cremation Jewelry for Ashes, Ashes Holder for Men Women, Urn Necklace for Ashes, Cremation Necklace Mom Husband A8-9"
"Dec 19, 2020",4,"Smaller than anticipated but beautiful
 none the less.","Sunflower Cremation Jewelry for Ashes, Ashes Holder for Men Women, Urn Necklace for Ashes, Cremation Necklace Dad Mom Baby Son A136"
"Dec 18, 2020",5,,"Urn Funnel, Filler Kit for Cremation, Jewelry Ashes Keepsakes, Mini Funnels with Funnel Kit & Stainless Steel Rodl"
"Dec 18, 2020",5,"Amazing, just as described. Bought as a Christmas gift for a loved one and they could not be happier with their early Christmas gift","Angel Wing Cremation Jewelry for Ashes, Ashes Holder for Men Women, Urn Necklace for Ashes, Cremation Necklace Dad Mom Baby Son Pets A14-15"
"Dec 17, 2020",5,breathtaking. I'm so surprised at the fine quality for this price,"North Star Cremation Jewelry for Ashes,Ashes Holder for Men Women, Urn Necklace for Ashes,Cremation Necklace Dad Mom Baby Brother Sister A92"
"Dec 17, 2020",5,,"Baseball Cremation Jewelry for Ashes,Ashes Holder for Men,Urn Necklace for Ashes,Cremation Necklace Dad Kid Husband Grandpa Son Grandson A30"
"Dec 17, 2020",5,"Necklace was beautiful, shipping was very fast. Thank you.","Butterfly Locket Crystal Cremation Jewelry for Ashes,Ashes Holder for Women, Urn Necklace for Ashes, Cremation Necklace Mom Dad Wife A57-58"
"Dec 16, 2020",5,"Fast shipping. The pendant is the perfect size, plus I liked that the crescent itself is what holds the ashes. Thought that was pretty neat. I’ll be giving it to my BFF for Christmas!","Crescent Moon Cremation Jewelry for Ashes, Ashes Holder for Men Women, Urn Necklace for Ashes, Cremation Necklace Dad Mom Baby Son A23-24"
"Dec 16, 2020",4,"In certain light, the August pendant almost looks blue. It’s hard to tell it’s light green. Otherwise, the quality is great.","Birthstone for Cremation Necklace, Jewelry Ashes Keepsakes"
"Dec 16, 2020",5,"Shipping was super fast. The pendant was a little larger than I expected but I love it anyway. The only thing I’m going to change is the chain. OMG, it pulls the little hairs on the back of your head/neck. Other than that, it’s perfect 👌 I also love how it opens and closes, I was worried it would be attached to a ring and then risk losing it if the ring broke.","Lotus Locket Cremation Jewelry for Ashes, Ashes Necklace for Women, Urn Necklace for Ashes, Cremation Necklace Dad Mom Sister A71-72-73"
"Dec 16, 2020",5,Love it! Very cute and goes with everything!,"Crescent Moon Cremation Jewelry for Ashes, Ashes Holder for Men Women, Urn Necklace for Ashes, Cremation Necklace Dad Mom Baby Son A23-24"
"Dec 1, 2020",4,"Heart pendant a bit smaller than anticipated. Otherwise, absolutely beautiful! Chain is substantial. Very fast shipping. Highly recommend","Little Heart Shape Cremation Jewelry for Ashes, Ashes Holder for Women, Urn Necklace for Ashes,Cremation Necklace Dad Mom Baby Son A66-67-68"
"Dec 1, 2020",4,"Heart pendant a bit smaller than anticipated. Otherwise, absolutely beautiful! Chain is substantial. Very fast shipping. Highly recommend","Little Heart Shape Cremation Jewelry for Ashes, Ashes Holder for Women, Urn Necklace for Ashes,Cremation Necklace Dad Mom Baby Son A66-67-68"
"Nov 30, 2020",5,,"Basketball Cremation Jewelry for Ashes,Ashes Holder for Men, Urn Necklace for Ashes, Cremation Necklace Kid Husband Grandpa Son Grandson A18"
"Nov 30, 2020",5,,Stainless Steel Snake Chain Length Options
"Nov 30, 2020",5,Very pretty! Can’t wait to give my sister it.,"Cross Cremation Jewelry for Ashes, Cremation Necklace for Women, Urn Necklace for Ashes, Ashes Necklace Dad Mom Baby Son Brother Grandpa A96"
"Nov 30, 2020",5,So cute! Can’t wait to give as gifts.,"Hammer Cremation Jewelry for Ashes, Cremation Necklace for Women,Urn Necklace for Ashes,Ashes Necklace Dad Mom Baby Son Brother Grandpa A100"
"Nov 30, 2020",5,Excellent The piece is beautiful,"North Star Cremation Jewelry for Ashes,Ashes Holder for Men Women, Urn Necklace for Ashes,Cremation Necklace Dad Mom Baby Brother Sister A92"
"Nov 30, 2020",5,,"Butterfly Locket Crystal Cremation Jewelry for Ashes,Ashes Holder for Women, Urn Necklace for Ashes, Cremation Necklace Mom Dad Wife A57-58"
"Nov 29, 2020",5,As described. Came with items needed to fill as well (funnel),"Crescent Moon Cremation Jewelry for Ashes, Ashes Holder for Men Women, Urn Necklace for Ashes, Cremation Necklace Dad Mom Baby Son A23-24"
"Nov 28, 2020",5,"she is one of the best sellers i’ve ever had the pleasure of buying from. not only was it shipped fast and absolutely amazing quality, but she left me the nicest message after i told her why i was purchasing this necklace in particular. thank you so much ❤️❤️❤️","Crescent Moon Cremation Jewelry for Ashes, Ashes Holder for Men Women, Urn Necklace for Ashes, Cremation Necklace Dad Mom Baby Son A23-24"
"Nov 28, 2020",5,,"Blue,Red,White Stone Cylinder Cremation Jewelry for Ashes,Ashes Holder for Men,Urn Necklace for Ashes,Cremation Necklace Dad Grandpa Son A49"
"Nov 26, 2020",5,,"Paw Print with Bone Pet Cremation Jewelry for Ashes, Ashes Holder for Women, Urn Necklace for Ashes,Cremation Necklace Dog Mom Memorial A90"
"Nov 26, 2020",5,"I have had this necklace for months now and I never take it off. The quality is really great! I always get compliments on how beautiful it is, and it makes me happy to know my mom is with me everywhere I go.","Crescent Moon Cremation Jewelry for Ashes, Ashes Holder for Men Women, Urn Necklace for Ashes, Cremation Necklace Dad Mom Baby Son A23-24"
"Nov 25, 2020",5,Beautiful. Subtle and heartwarming. I am very happy with this purchase. Thank you for the fast delivery. Stay safe.,"Tube Cremation Jewelry for Ashes, Cremation Necklace for Women, Urn Necklace for Ashes, Ashes Necklace Dad Mom Baby Son Brother Grandpa A101"
"Nov 1, 2020",5,Beautiful Necklace! Better than expected and shipped quickly. I highly recommend this seller. Smooth Transaction = Happy Customer Thanks 😊,"Angel Wing Cremation Jewelry for Ashes, Ashes Holder for Men Women, Urn Necklace for Ashes, Cremation Necklace Dad Mom Baby Son Pets A14-15"
"Oct 31, 2020",5,They arrived on time and in great condition.,"Cross Urn Cremation Jewelry for Ashes, Ashes Holder for Men,Urn Necklace for Ashes,Cremation Necklace Mom Dad Wife Daughter Son Grandson A52"
"Oct 31, 2020",5,,"Guardian Angel Wing Cremation Jewelry for Ashes, Ashes Holder for Women, Urn Necklace for Ashes, Cremation Necklace Dad Mom Baby A81-A124"
"Oct 31, 2020",5,"This piece is beautiful!
So precious to keep my little Bella close.","Vintage White Pearl Silver Gold Cremation Jewelry for Ashes,Ashes Holder for Women,Urn Necklace for Ashes, Cremation Necklace Mom SisterA3-4"
"Oct 30, 2020",5,Just received my order and I absolutely love them! I bought them for my fiancé and me. We are carrying a lock of each others hair in them. He is in another country right now for work and it will be several months that we are apart. This way we can feel just a little closer to one another. Thank you so much for helping us do that and for offering such a neat keepsake.,"Blue-Red Stone Cylinder Cremation Jewelry for Ashes, Ashes Holder for Men,Urn Necklace for Ashes,Cremation Necklace Dad Grandpa Son A49-A126"
"Oct 30, 2020",5,,"Mini Star Cremation Jewelry for Ashes, Ashes Holder for Men Women, Urn Necklace for Ashes,Cremation Necklace Dad Mom Baby Sister Grandpa A32"
"Oct 29, 2020",5,,"Vintage White Pearl Silver Gold Cremation Jewelry for Ashes,Ashes Holder for Women,Urn Necklace for Ashes, Cremation Necklace Mom SisterA3-4"
